START | Pos: [-5.99568, 0.19754, 1.17799] | Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-5.7792, 0.1975, 1.0530], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-57.4418, 0.1975, 152.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 152.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 152.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 152.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 153.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 153.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 153.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 153.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 154.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 154.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 154.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 154.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 155.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 155.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 155.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 155.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 156.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 156.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 156.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 156.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 157.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 157.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 157.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 157.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 158.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 158.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 158.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 158.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 159.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 159.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 159.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 159.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 160.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 160.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 160.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 160.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 161.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 161.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 161.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 161.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 162.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 162.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 162.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 162.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 163.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 163.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 163.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 163.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 164.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 164.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 164.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 164.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 165.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 165.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 165.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 165.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 166.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 166.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 166.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 166.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 167.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 167.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 167.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 167.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 168.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 168.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 168.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 168.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 169.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 169.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 169.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 169.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 170.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 170.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 170.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 170.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 171.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 171.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 171.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 171.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 172.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 172.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 172.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 172.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 173.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 173.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 173.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 173.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 174.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 174.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 174.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 174.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 175.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 175.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 175.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 175.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 176.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 176.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 176.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 176.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 177.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 177.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 177.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 177.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 178.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 178.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 178.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 178.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 179.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 179.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 179.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 179.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 180.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 180.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 180.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 180.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 181.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 181.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 181.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 181.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 182.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 182.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 182.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 182.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 183.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 183.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 183.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 183.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 184.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 184.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 184.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 184.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 185.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 185.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 185.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 185.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 186.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 186.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 186.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 186.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 187.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 187.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 187.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 187.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 188.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 188.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 188.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 188.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 189.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 189.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 189.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 189.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 190.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 190.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 190.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 190.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 191.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 191.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 191.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 191.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 192.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 192.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 192.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 192.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 193.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 193.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 193.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 193.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 194.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 194.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 194.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 194.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 195.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 195.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 195.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 195.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 196.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 196.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 196.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 196.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 197.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 197.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 197.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 197.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 198.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 198.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 198.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 198.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 199.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 199.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 199.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 199.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 200.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 200.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 200.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 200.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 201.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 201.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 201.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 201.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 202.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 202.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 202.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 202.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 203.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 203.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 203.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 203.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 204.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 204.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 204.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 204.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 205.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 205.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 205.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 205.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 206.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 206.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 206.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 206.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 207.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 207.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 207.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 207.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 208.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 208.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 208.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 208.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 209.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 209.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 209.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 209.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 210.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 210.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 210.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 210.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 211.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 211.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 211.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 211.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 212.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 212.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 212.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 212.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 213.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 213.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 213.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 213.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 214.0351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 214.2851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 214.5351], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-57.4418, 0.1975, 214.7851], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
