START | Pos: [-14.52051, 0.12186, -7.90472] | Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-14.5205, 0.1219, -7.9047], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.0337, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.2837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.5337, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-20.0337, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-20.0337, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-20.0337, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-20.0337, 0.1219, -3.8557], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-20.0337, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-20.0337, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-20.0337, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-20.0337, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-19.8172, 0.1219, -3.7307], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -3.9807], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -4.4807], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -4.7307], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -4.9807], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -5.2307], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -5.4807], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -5.7307], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -5.9807], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -6.2307], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -6.4807], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-19.8172, 0.1219, -6.7307], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-19.8172, 0.1219, -6.4807], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-19.8172, 0.1219, -6.2307], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-19.8172, 0.1219, -5.9807], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-19.8172, 0.1219, -5.7307], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-19.8172, 0.1219, -5.4807], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-19.8172, 0.1219, -5.2307], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-19.8172, 0.1219, -4.9807], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-19.8172, 0.1219, -4.7307], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-19.8172, 0.1219, -4.4807], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.8172, 0.1219, -4.2307], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-19.6006, 0.1219, -4.3557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-19.3841, 0.1219, -4.4807], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-19.1676, 0.1219, -4.6057], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-18.9511, 0.1219, -4.7307], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-18.7346, 0.1219, -4.8557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-18.5181, 0.1219, -4.9807], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-18.3016, 0.1219, -5.1057], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-18.0851, 0.1219, -5.2307], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.0851, 0.1219, -5.2307], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.0851, 0.1219, -5.2307], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.0851, 0.1219, -5.2307], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-18.2101, 0.1219, -5.4472], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.2101, 0.1219, -5.4472], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.2101, 0.1219, -5.4472], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.2101, 0.1219, -5.4472], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.2101, 0.1219, -5.4472], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-18.3351, 0.1219, -5.2307], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-18.4601, 0.1219, -5.0142], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-18.5851, 0.1219, -4.7977], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-18.7101, 0.1219, -4.5812], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-18.7101, 0.1219, -4.5812], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-18.7101, 0.1219, -4.5812], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-18.7101, 0.1219, -4.5812], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-18.7101, 0.1219, -4.5812], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-18.8351, 0.1219, -4.7977], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-18.9601, 0.1219, -5.0142], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-19.0851, 0.1219, -5.2307], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-19.2101, 0.1219, -5.4472], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-19.2101, 0.1219, -5.4472], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-19.2101, 0.1219, -5.6972], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-19.2101, 0.1219, -5.9472], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-19.2101, 0.1219, -5.9472], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-19.3351, 0.1219, -6.1637], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-19.4601, 0.1219, -6.3802], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-19.5851, 0.1219, -6.5967], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-19.7101, 0.1219, -6.8132], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-19.7101, 0.1219, -6.8132], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-19.7101, 0.1219, -6.8132], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-19.7101, 0.1219, -6.8132], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-19.7101, 0.1219, -6.8132], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-19.7101, 0.1219, -6.8132], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-19.7101, 0.1219, -6.8132], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-19.7101, 0.1219, -6.8132], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.7101, 0.1219, -6.5632], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.7101, 0.1219, -6.3132], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.7101, 0.1219, -6.0632], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.7101, 0.1219, -5.8132], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.7101, 0.1219, -5.5632], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.7101, 0.1219, -5.3132], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.7101, 0.1219, -5.0632], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.7101, 0.1219, -4.8132], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-19.7101, 0.1219, -4.5632], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-19.4601, 0.1219, -4.5632], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-19.4601, 0.1219, -4.5632], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-19.4601, 0.1219, -4.5632], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-19.4601, 0.1219, -4.5632], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-19.4601, 0.1219, -4.5632], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-19.4601, 0.1219, -4.5632], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-19.4601, 0.1219, -4.5632], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-19.4601, 0.1219, -4.5632], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-19.6766, 0.1219, -4.4382], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-19.6766, 0.1219, -4.4382], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-19.6766, 0.1219, -4.4382], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-19.6766, 0.1219, -4.4382], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-19.6766, 0.1219, -4.4382], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-19.4601, 0.1219, -4.3132], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-19.2436, 0.1219, -4.1882], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-19.0271, 0.1219, -4.0632], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.8106, 0.1219, -3.9382], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-19.0606, 0.1219, -3.9382], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-19.0606, 0.1219, -3.9382], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-19.0606, 0.1219, -3.9382], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-19.0606, 0.1219, -3.9382], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-19.0606, 0.1219, -3.9382], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-19.0606, 0.1219, -3.9382], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-19.0606, 0.1219, -3.9382], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-19.0606, 0.1219, -3.9382], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.8441, 0.1219, -3.8132], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.0941, 0.1219, -3.8132], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.3441, 0.1219, -3.8132], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.5941, 0.1219, -3.8132], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-19.8441, 0.1219, -3.8132], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-19.8441, 0.1219, -3.8132], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-19.8441, 0.1219, -3.8132], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-19.8441, 0.1219, -3.8132], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-19.8441, 0.1219, -3.8132], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-19.7191, 0.1219, -4.0297], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-19.7191, 0.1219, -4.0297], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-19.7191, 0.1219, -4.0297], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-19.7191, 0.1219, -4.0297], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-19.5026, 0.1219, -3.9047], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
