START | Pos: [-14.52051, 0.12186, -7.90472] | Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.5205, 0.1219, -7.9047], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-8.8776, 0.1219, 1.8919], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.6611, 0.1219, 2.0169], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.4446, 0.1219, 2.1419], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.2281, 0.1219, 2.2669], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.0116, 0.1219, 2.3919], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-7.7950, 0.1219, 2.5169], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-7.5785, 0.1219, 2.6419], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-7.3620, 0.1219, 2.7669], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-7.1455, 0.1219, 2.8919], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.9290, 0.1219, 3.0169], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.7125, 0.1219, 3.1419], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.4960, 0.1219, 3.2669], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.2795, 0.1219, 3.3919], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-6.2795, 0.1219, 3.3919], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-6.2795, 0.1219, 3.3919], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-6.2795, 0.1219, 3.3919], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-6.2795, 0.1219, 3.3919], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-6.2795, 0.1219, 3.3919], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-6.2795, 0.1219, 3.3919], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-6.2795, 0.1219, 3.3919], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-6.2795, 0.1219, 3.3919], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-6.4960, 0.1219, 3.5169], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-6.4960, 0.1219, 3.5169], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-6.4960, 0.1219, 3.5169], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-6.4960, 0.1219, 3.5169], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-6.4960, 0.1219, 3.5169], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-6.4960, 0.1219, 3.5169], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-6.4960, 0.1219, 3.5169], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-6.2795, 0.1219, 3.3919], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-6.0630, 0.1219, 3.2669], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-6.0630, 0.1219, 3.2669], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.9380, 0.1219, 3.0504], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.8130, 0.1219, 2.8339], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.6880, 0.1219, 2.6174], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.5630, 0.1219, 2.4009], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.4380, 0.1219, 2.1844], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-5.3130, 0.1219, 1.9679], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-5.3130, 0.1219, 1.9679], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-5.0965, 0.1219, 1.8429], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.8800, 0.1219, 1.7179], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.6635, 0.1219, 1.5929], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.4470, 0.1219, 1.4679], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.2305, 0.1219, 1.3429], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-4.0140, 0.1219, 1.2179], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.7975, 0.1219, 1.0929], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.5809, 0.1219, 0.9679], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.3644, 0.1219, 0.8429], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-3.1479, 0.1219, 0.7179], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.9314, 0.1219, 0.5929], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.7149, 0.1219, 0.4679], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.4984, 0.1219, 0.3429], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.2819, 0.1219, 0.2179], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-2.0654, 0.1219, 0.0929], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.8489, 0.1219, -0.0321], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.6324, 0.1219, -0.1571], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.4159, 0.1219, -0.2821], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-1.1994, 0.1219, -0.4071], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.9829, 0.1219, -0.5321], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-0.9829, 0.1219, -0.5321], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-0.8579, 0.1219, -0.7486], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-0.7329, 0.1219, -0.9652], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-0.7329, 0.1219, -0.9652], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.5164, 0.1219, -1.0902], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.2999, 0.1219, -1.2152], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-0.0834, 0.1219, -1.3402], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [0.1332, 0.1219, -1.4652], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [0.3832, 0.1219, -1.4652], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [0.5997, 0.1219, -1.3402], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [0.3497, 0.1219, -1.3402], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [0.3497, 0.1219, -1.3402], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [0.3497, 0.1219, -1.3402], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [0.3497, 0.1219, -1.3402], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [0.3497, 0.1219, -1.3402], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [0.3497, 0.1219, -1.3402], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [0.3497, 0.1219, -1.3402], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [0.3497, 0.1219, -1.3402], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [0.3497, 0.1219, -1.3402], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [0.3497, 0.1219, -1.3402], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.3497, 0.1219, -1.0902], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.3497, 0.1219, -0.8402], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [0.3497, 0.1219, -0.8402], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [0.3497, 0.1219, -0.8402], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.5662, 0.1219, -0.7152], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [0.5662, 0.1219, -0.7152], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [0.6912, 0.1219, -0.4986], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [0.6912, 0.1219, -0.4986], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.9077, 0.1219, -0.3736], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [0.9077, 0.1219, -0.3736], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [1.0327, 0.1219, -0.1571], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [1.0327, 0.1219, -0.1571], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [1.0327, 0.1219, -0.1571], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [1.0327, 0.1219, -0.1571], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [1.0327, 0.1219, -0.1571], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [1.0327, 0.1219, -0.1571], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.8162, 0.1219, -0.2821], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [0.8162, 0.1219, -0.2821], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [0.8162, 0.1219, -0.2821], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [0.8162, 0.1219, -0.2821], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [0.8162, 0.1219, -0.2821], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [0.8162, 0.1219, -0.2821], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [0.8162, 0.1219, -0.2821], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [0.8162, 0.1219, -0.2821], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [0.8162, 0.1219, -0.2821], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [0.8162, 0.1219, -0.2821], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [0.6912, 0.1219, -0.0656], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [0.6912, 0.1219, -0.0656], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [0.6912, 0.1219, -0.0656], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [0.6912, 0.1219, -0.0656], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [0.6912, 0.1219, -0.0656], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [0.6912, 0.1219, -0.0656], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [0.6912, 0.1219, -0.0656], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [0.6912, 0.1219, -0.0656], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [0.6912, 0.1219, -0.0656], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [0.6912, 0.1219, -0.0656], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [0.6912, 0.1219, 0.1844], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [0.6912, 0.1219, 0.1844], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [0.6912, 0.1219, 0.1844], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [0.6912, 0.1219, 0.1844], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [0.9412, 0.1219, 0.1844], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [1.1912, 0.1219, 0.1844], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [1.4412, 0.1219, 0.1844], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [1.4412, 0.1219, 0.1844], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.6577, 0.1219, 0.0594], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.8742, 0.1219, -0.0656], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [2.0907, 0.1219, -0.1906], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.9657, 0.1219, 0.0259], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.8407, 0.1219, 0.2424], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.7157, 0.1219, 0.4589], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.5907, 0.1219, 0.6754], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.4657, 0.1219, 0.8919], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.3407, 0.1219, 1.1084], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.2157, 0.1219, 1.3249], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.0907, 0.1219, 1.5414], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [1.0907, 0.1219, 1.5414], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [1.0907, 0.1219, 1.5414], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [1.0907, 0.1219, 1.5414], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [1.0907, 0.1219, 1.5414], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [1.3407, 0.1219, 1.5414], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [1.3407, 0.1219, 1.5414], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [1.3407, 0.1219, 1.5414], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [1.3407, 0.1219, 1.5414], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [1.3407, 0.1219, 1.5414], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [1.2157, 0.1219, 1.3249], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [1.0907, 0.1219, 1.1084], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [0.9657, 0.1219, 0.8919], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [0.8407, 0.1219, 0.6754], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [0.7157, 0.1219, 0.4589], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [0.7157, 0.1219, 0.4589], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [0.7157, 0.1219, 0.2089], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [0.9322, 0.1219, 0.0839], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [1.1487, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [1.3652, 0.1219, -0.1661], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [1.3652, 0.1219, -0.1661], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [1.3652, 0.1219, -0.1661], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [1.3652, 0.1219, -0.1661], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [1.3652, 0.1219, -0.1661], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [1.3652, 0.1219, -0.1661], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [1.3652, 0.1219, -0.1661], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [1.3652, 0.1219, -0.1661], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.2402, 0.1219, 0.0504], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [1.1152, 0.1219, 0.2669], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [0.9902, 0.1219, 0.4834], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [0.9902, 0.1219, 0.4834], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [0.9902, 0.1219, 0.7334], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [0.9902, 0.1219, 0.7334], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [1.1152, 0.1219, 0.9499], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [1.2402, 0.1219, 1.1664], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [1.3652, 0.1219, 1.3829], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [1.3652, 0.1219, 1.3829], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [1.3652, 0.1219, 1.3829], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [1.3652, 0.1219, 1.3829], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [1.3652, 0.1219, 1.3829], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [1.4902, 0.1219, 1.1664], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [1.6152, 0.1219, 0.9499], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [1.7402, 0.1219, 0.7334], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [1.8652, 0.1219, 0.5169], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [1.9902, 0.1219, 0.3004], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
