START | Pos: [-13.67385, 0.09345, 13.89784] | Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.6739, 0.0935, 13.8978], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.8993, 0.0935, 8.5253], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.8993, 0.0935, 8.7753], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.8993, 0.0935, 9.0253], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.8993, 0.0935, 9.2753], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.8993, 0.0935, 9.5253], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.8993, 0.0935, 9.5253], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.8993, 0.0935, 9.5253], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-11.8993, 0.0935, 9.5253], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-11.8993, 0.0935, 9.5253], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-12.1158, 0.0935, 9.4003], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-12.3323, 0.0935, 9.2753], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-12.5488, 0.0935, 9.1503], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.7653, 0.0935, 9.0253], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.5153, 0.0935, 9.0253], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.2653, 0.0935, 9.0253], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.2653, 0.0935, 9.0253], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.2653, 0.0935, 9.0253], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.0153, 0.0935, 9.0253], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.0153, 0.0935, 9.0253], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.7988, 0.0935, 8.9003], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.7988, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.7988, 0.0935, 8.9003], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.7988, 0.0935, 8.9003], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.7988, 0.0935, 8.9003], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.7988, 0.0935, 8.9003], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.7988, 0.0935, 8.9003], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.7988, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.0488, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.2988, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.5488, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.7988, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.0488, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.2988, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.5488, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.7988, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-14.0488, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-14.0488, 0.0935, 8.9003], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-14.0488, 0.0935, 8.9003], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-14.0488, 0.0935, 8.9003], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-14.0488, 0.0935, 8.9003], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-13.9238, 0.0935, 9.1168], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-13.7988, 0.0935, 9.3333], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-13.6738, 0.0935, 9.5498], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-13.5488, 0.0935, 9.7663], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.5488, 0.0935, 9.7663], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-13.5488, 0.0935, 9.7663], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-13.5488, 0.0935, 9.7663], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-13.5488, 0.0935, 9.7663], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.5488, 0.0935, 9.7663], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.5488, 0.0935, 9.7663], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.5488, 0.0935, 9.7663], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-13.5488, 0.0935, 9.5163], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.5488, 0.0935, 9.5163], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.5488, 0.0935, 9.5163], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.5488, 0.0935, 9.5163], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.5488, 0.0935, 9.5163], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.5488, 0.0935, 9.5163], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.4238, 0.0935, 9.7328], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-13.4238, 0.0935, 9.7328], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-13.4238, 0.0935, 9.7328], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.4238, 0.0935, 9.7328], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-13.4238, 0.0935, 9.7328], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-13.4238, 0.0935, 9.7328], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.4238, 0.0935, 9.4828], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.6403, 0.0935, 9.3578], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.8568, 0.0935, 9.2328], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.8568, 0.0935, 9.2328], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.8568, 0.0935, 9.2328], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.8568, 0.0935, 9.2328], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.8568, 0.0935, 9.2328], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-13.8568, 0.0935, 9.2328], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-13.6068, 0.0935, 9.2328], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-13.3568, 0.0935, 9.2328], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-13.3568, 0.0935, 9.2328], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-13.3568, 0.0935, 9.2328], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.2318, 0.0935, 9.0163], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.2318, 0.0935, 9.0163], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.0153, 0.0935, 8.8913], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.7988, 0.0935, 8.7663], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.5823, 0.0935, 8.6413], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.3658, 0.0935, 8.5163], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.1493, 0.0935, 8.3913], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.1493, 0.0935, 8.3913], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.8993, 0.0935, 8.3913], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.6493, 0.0935, 8.3913], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.6493, 0.0935, 8.3913], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.4328, 0.0935, 8.2663], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.4328, 0.0935, 8.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.1828, 0.0935, 8.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.9328, 0.0935, 8.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.6828, 0.0935, 8.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.4328, 0.0935, 8.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.1828, 0.0935, 8.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.9328, 0.0935, 8.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.6828, 0.0935, 8.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.4328, 0.0935, 8.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.1828, 0.0935, 8.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-9.1828, 0.0935, 8.2663], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.9663, 0.0935, 8.3913], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.7498, 0.0935, 8.5163], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.5333, 0.0935, 8.6413], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.3168, 0.0935, 8.7663], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-8.1003, 0.0935, 8.8913], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-7.8838, 0.0935, 9.0163], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-7.6673, 0.0935, 9.1413], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-7.4508, 0.0935, 9.2663], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-7.4508, 0.0935, 9.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-7.2008, 0.0935, 9.2663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-7.2008, 0.0935, 9.2663], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-6.9842, 0.0935, 9.3913], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-6.9842, 0.0935, 9.3913], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-6.9842, 0.0935, 9.3913], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-6.9842, 0.0935, 9.3913], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-6.9842, 0.0935, 9.3913], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.9842, 0.0935, 9.3913], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.9842, 0.0935, 9.3913], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-7.2008, 0.0935, 9.2663], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-7.4173, 0.0935, 9.1413], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-7.4173, 0.0935, 9.1413], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.6673, 0.0935, 9.1413], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-7.6673, 0.0935, 9.1413], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-7.8838, 0.0935, 9.0163], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-8.1003, 0.0935, 8.8913], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-8.3168, 0.0935, 8.7663], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-8.5333, 0.0935, 8.6413], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-8.7498, 0.0935, 8.5163], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-8.9663, 0.0935, 8.3913], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-9.1828, 0.0935, 8.2663], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-9.3993, 0.0935, 8.1413], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-9.6158, 0.0935, 8.0163], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-9.6158, 0.0935, 8.0163], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-9.8658, 0.0935, 8.0163], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-10.1158, 0.0935, 8.0163], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-10.1158, 0.0935, 8.0163], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-10.1158, 0.0935, 8.0163], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-10.1158, 0.0935, 8.0163], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-10.1158, 0.0935, 8.0163], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-9.9908, 0.0935, 7.7998], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-9.9908, 0.0935, 8.0498], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-9.9908, 0.0935, 8.0498], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-9.9908, 0.0935, 8.0498], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-9.9908, 0.0935, 8.0498], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-9.9908, 0.0935, 8.0498], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-9.9908, 0.0935, 8.0498], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-9.9908, 0.0935, 8.0498], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-9.9908, 0.0935, 8.0498], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-9.8658, 0.0935, 7.8333], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-9.7408, 0.0935, 7.6168], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-9.6158, 0.0935, 7.4003], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-9.4908, 0.0935, 7.1838], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-9.4908, 0.0935, 7.1838], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-9.4908, 0.0935, 7.1838], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-9.4908, 0.0935, 7.1838], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-9.4908, 0.0935, 7.1838], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-9.4908, 0.0935, 7.1838], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-9.4908, 0.0935, 7.1838], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-9.4908, 0.0935, 7.1838], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-9.4908, 0.0935, 7.1838], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.7408, 0.0935, 7.1838], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-9.7408, 0.0935, 7.1838], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-9.9573, 0.0935, 7.3088], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.1738, 0.0935, 7.4338], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.3903, 0.0935, 7.5588], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.6068, 0.0935, 7.6838], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-10.8233, 0.0935, 7.8088], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.0399, 0.0935, 7.9338], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.2564, 0.0935, 8.0588], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.4729, 0.0935, 8.1838], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.6894, 0.0935, 8.3088], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-11.9059, 0.0935, 8.4338], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.1224, 0.0935, 8.5588], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.1224, 0.0935, 8.5588], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.2474, 0.0935, 8.7753], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.2474, 0.0935, 8.7753], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.4639, 0.0935, 8.9003], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.4639, 0.0935, 8.9003], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.7139, 0.0935, 8.9003], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.9639, 0.0935, 8.9003], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-13.1804, 0.0935, 9.0253], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-13.3969, 0.0935, 9.1503], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-13.3969, 0.0935, 9.1503], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-13.3969, 0.0935, 9.1503], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-13.3969, 0.0935, 9.1503], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-13.2719, 0.0935, 9.3668], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-13.2719, 0.0935, 9.3668], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.2719, 0.0935, 9.6168], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.2719, 0.0935, 9.8668], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-13.2719, 0.0935, 10.1168], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-13.2719, 0.0935, 10.1168], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-13.2719, 0.0935, 10.1168], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-13.2719, 0.0935, 10.1168], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-13.2719, 0.0935, 10.1168], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-13.2719, 0.0935, 10.1168], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.1469, 0.0935, 9.9003], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.1469, 0.0935, 9.9003], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.9304, 0.0935, 9.7753], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.9304, 0.0935, 9.7753], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.6804, 0.0935, 9.7753], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.4304, 0.0935, 9.7753], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.4304, 0.0935, 9.7753], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.2139, 0.0935, 9.6503], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.2139, 0.0935, 9.6503], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.2139, 0.0935, 9.6503], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
