START | Pos: [7.98935, 0.19575, -12.55098] | Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [7.9893, 0.1957, -12.5510], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [8.2549, 0.1957, -12.9750], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
