START | Pos: [-15.0493, 0.19683, -8.40716] | Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-15.0493, 0.1968, -8.4072], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-13.7814, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-14.0314, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-14.2814, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-14.2814, 0.1968, -2.9071], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-14.4979, 0.1968, -3.0321], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-14.7144, 0.1968, -3.1571], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-14.7144, 0.1968, -3.1571], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-14.9644, 0.1968, -3.1571], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-15.2144, 0.1968, -3.1571], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-15.4644, 0.1968, -3.1572], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-15.7144, 0.1968, -3.1572], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-15.7144, 0.1968, -3.1572], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-15.9309, 0.1968, -3.2822], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-16.1474, 0.1968, -3.4072], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-16.1474, 0.1968, -3.4072], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
stop, Pos: [-16.1474, 0.1968, -3.4072], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
